from_lat,from_lon,to_lat,to_lon,tftf_ms,dijkstra_ms,astar_ms,found_tftf,found_dijkstra,found_astar,tftf_routes,dijkstra_routes,astar_routes,,,,,,,,
8.5043,124.616,8.48387,124.657,114,115,58,1,1,1,1,3,2,,,,,,,,
8.4814,124.591,8.46202,124.568,104,56,48,1,1,1,2,1,1,,,,,,,,
8.42425,124.606,8.42426,124.606,107,44,45,1,1,1,1,1,1,,,,,,,,
8.39718,124.556,8.3806,124.516,134,62,63,1,1,1,2,1,1,,,,,,,,
8.40093,124.593,8.46088,124.619,130,77,61,1,1,1,2,5,5,,,,,,,,
8.48696,124.633,8.50933,124.637,114,126,61,1,1,1,2,1,1,,,,,,,,
8.42366,124.606,8.48503,124.632,139,83,68,1,1,1,2,7,6,,,,,,,,
8.46018,124.626,8.45124,124.623,118,48,48,1,1,1,2,1,1,,,,,,,,
8.40216,124.573,8.39693,124.557,147,49,48,1,1,1,2,1,1,,,,,,,,
8.47195,124.618,8.46449,124.571,105,219,86,1,1,1,2,1,1,,,,,,,,
8.5028,124.643,8.49773,124.642,109,47,48,1,1,1,1,1,1,,,,,,,,
8.48324,124.638,8.47539,124.646,124,69,55,1,1,1,2,3,2,,,,,,,,
8.46082,124.606,8.47256,124.647,120,110,98,1,1,1,2,6,6,,,,,,,,
8.48612,124.65,8.49735,124.631,113,79,55,1,1,1,1,2,2,,,,,,,,
8.48423,124.658,8.50417,124.612,115,165,66,1,1,1,2,4,3,,,,,,,,
8.47307,124.638,8.47303,124.635,119,46,49,1,1,1,2,1,1,,,,,,,,
8.46302,124.612,8.46806,124.609,111,45,51,1,1,1,2,1,1,,,,,,,,
8.47766,124.643,8.50054,124.593,100,248,165,1,1,1,2,3,3,,,,,,,,
8.51033,124.635,8.50223,124.646,112,51,51,1,1,1,1,1,1,,,,,,,,
8.50376,124.636,8.49127,124.64,111,47,47,1,1,1,1,2,1,,,,,,,,
8.48432,124.658,8.50766,124.637,115,108,64,1,1,1,2,1,1,,,,,,,,
8.48345,124.657,8.47822,124.656,106,48,47,1,1,1,2,1,1,,,,,,,,
8.47789,124.646,8.50188,124.647,115,116,55,1,1,1,2,1,1,,,,,,,,
8.51137,124.632,8.50876,124.636,110,45,45,1,1,1,1,1,1,,,,,,,,
8.20007,124.529,8.29947,124.579,114,57,55,1,1,1,2,1,1,,,,,,,,
8.48236,124.635,8.47581,124.631,133,57,56,1,1,1,1,1,1,,,,,,,,
8.47994,124.638,8.47703,124.638,115,46,48,1,1,1,1,1,1,,,,,,,,
8.45288,124.623,8.44018,124.62,123,49,48,1,1,1,2,1,1,,,,,,,,
8.48996,124.628,8.5026,124.644,120,144,81,1,1,1,2,3,3,,,,,,,,
8.38796,124.539,8.4317,124.617,145,77,66,1,1,1,2,3,3,,,,,,,,
8.47955,124.643,8.50909,124.647,120,156,79,1,1,1,2,1,1,,,,,,,,
8.48133,124.637,8.50111,124.642,168,96,54,1,1,1,2,1,1,,,,,,,,
8.47043,124.643,8.40793,124.602,102,261,75,1,1,1,2,1,1,,,,,,,,
8.48664,124.602,8.48982,124.604,133,45,50,1,1,1,1,1,1,,,,,,,,
8.47291,124.637,8.47519,124.631,137,54,51,1,1,1,2,1,1,,,,,,,,
8.47833,124.602,8.4804,124.61,115,46,45,1,1,1,1,1,1,,,,,,,,
8.40394,124.611,8.47608,124.63,140,72,59,1,1,1,2,2,2,,,,,,,,
8.49135,124.634,8.48178,124.592,125,217,137,1,1,1,2,1,1,,,,,,,,
8.50304,124.642,8.49876,124.624,114,109,71,1,1,1,2,3,3,,,,,,,,
8.48965,124.629,8.50409,124.62,113,52,46,1,1,1,2,1,1,,,,,,,,
8.47274,124.63,8.46235,124.625,127,65,51,1,1,1,2,1,1,,,,,,,,
8.48778,124.627,8.48563,124.636,109,46,47,1,1,1,1,1,1,,,,,,,,
8.47057,124.643,8.47428,124.615,121,131,63,1,1,1,2,1,1,,,,,,,,
8.47421,124.631,8.47212,124.639,128,60,52,1,1,1,1,1,2,,,,,,,,
8.49972,124.632,8.50507,124.634,105,45,46,1,1,1,2,1,1,,,,,,,,
8.48267,124.657,8.50435,124.619,108,142,63,1,1,1,2,3,3,,,,,,,,
8.48688,124.631,8.48782,124.628,110,46,45,1,1,1,1,1,1,,,,,,,,
8.50315,124.595,8.50305,124.642,109,75,60,1,1,1,2,5,4,,,,,,,,
8.48415,124.596,8.49752,124.602,126,51,50,1,1,1,1,1,1,,,,,,,,
8.47519,124.631,8.47829,124.628,166,46,48,1,1,1,2,1,1,,,,,,,,
8.38943,124.519,8.37587,124.513,128,52,63,1,1,1,2,1,1,,,,,,,,
8.4784,124.627,8.46365,124.584,174,191,80,1,1,1,2,1,1,,,,,,,,
8.47856,124.627,8.47336,124.607,165,103,71,1,1,1,2,1,1,,,,,,,,
8.47863,124.628,8.47492,124.646,160,83,58,1,1,1,2,2,2,,,,,,,,
8.44697,124.642,8.45857,124.641,95,45,46,1,1,1,1,1,1,,,,,,,,
8.45914,124.616,8.46681,124.61,95,45,47,1,1,1,1,1,1,,,,,,,,
8.44622,124.631,8.44965,124.632,101,45,45,1,1,1,1,1,1,,,,,,,,
8.48707,124.639,8.48469,124.639,109,45,46,1,1,1,1,1,1,,,,,,,,
8.47307,124.636,8.4762,124.626,117,64,56,1,1,1,2,1,1,,,,,,,,
8.50305,124.642,8.47688,124.635,112,86,63,1,1,1,2,2,2,,,,,,,,
8.46895,124.633,8.45501,124.632,102,50,46,1,1,1,2,1,1,,,,,,,,
8.20921,124.536,8.41954,124.613,131,67,63,1,1,1,2,2,2,,,,,,,,
8.47292,124.637,8.47182,124.64,127,46,49,1,1,1,1,1,1,,,,,,,,
8.47547,124.648,8.47558,124.65,123,45,46,1,1,1,1,1,1,,,,,,,,
8.50907,124.651,8.50292,124.643,113,47,47,1,1,1,1,1,1,,,,,,,,
8.51003,124.637,8.51099,124.637,109,45,47,1,1,1,2,1,1,,,,,,,,
8.48322,124.639,8.48324,124.638,117,46,48,1,1,1,1,1,1,,,,,,,,
8.30247,124.588,8.40384,124.611,106,50,50,1,1,1,2,2,2,,,,,,,,
8.47323,124.615,8.47336,124.607,129,59,53,1,1,1,2,1,1,,,,,,,,
8.4307,124.641,8.42803,124.621,98,60,47,1,1,1,1,1,1,,,,,,,,
8.40139,124.587,8.42577,124.615,151,59,52,1,1,1,2,1,1,,,,,,,,
8.49201,124.654,8.47759,124.649,108,52,46,1,1,1,1,2,2,,,,,,,,
8.49273,124.627,8.48688,124.631,112,46,46,1,1,1,1,1,1,,,,,,,,
8.44614,124.631,8.44796,124.631,101,45,45,1,1,1,1,1,1,,,,,,,,
8.48472,124.659,8.48525,124.654,107,47,45,1,1,1,1,1,1,,,,,,,,
8.50492,124.634,8.49035,124.636,109,48,48,1,1,1,2,1,2,,,,,,,,
8.472,124.618,8.47204,124.617,127,47,49,1,1,1,2,1,1,,,,,,,,
8.47411,124.615,8.47311,124.62,126,49,50,1,1,1,1,2,2,,,,,,,,
8.44561,124.578,8.44631,124.581,103,45,45,1,1,1,1,1,1,,,,,,,,
8.47407,124.614,8.47421,124.615,126,45,47,1,1,1,1,1,1,,,,,,,,
8.47419,124.61,8.47339,124.608,128,46,46,1,1,1,2,1,1,,,,,,,,
8.46927,124.628,8.46693,124.61,101,107,60,1,1,1,2,1,1,,,,,,,,
8.49717,124.651,8.4942,124.652,108,44,45,1,1,1,1,1,1,,,,,,,,
8.47863,124.627,8.46838,124.607,131,130,79,1,1,1,2,1,1,,,,,,,,
8.48693,124.659,8.48812,124.642,107,54,49,1,1,1,1,1,1,,,,,,,,
8.39709,124.595,8.47082,124.629,143,77,59,1,1,1,2,4,3,,,,,,,,
8.50455,124.624,8.48612,124.65,130,76,55,1,1,1,2,2,2,,,,,,,,
8.46426,124.625,8.47256,124.63,119,59,52,1,1,1,1,1,1,,,,,,,,
8.46119,124.626,8.4638,124.625,116,45,46,1,1,1,1,1,1,,,,,,,,
8.488,124.63,8.48724,124.63,110,45,46,1,1,1,1,1,1,,,,,,,,
8.48156,124.637,8.47125,124.641,121,70,58,1,1,1,2,2,2,,,,,,,,
8.50983,124.637,8.47727,124.638,115,82,63,1,1,1,2,5,3,,,,,,,,
8.47583,124.63,8.47425,124.647,128,91,67,1,1,1,2,2,3,,,,,,,,
8.50444,124.624,8.48476,124.638,116,65,53,1,1,1,2,2,1,,,,,,,,
8.48125,124.629,8.48452,124.639,125,67,60,1,1,1,2,6,6,,,,,,,,
8.48525,124.654,8.48464,124.639,112,59,52,1,1,1,2,2,1,,,,,,,,
8.48487,124.639,8.47934,124.628,118,69,57,1,1,1,2,1,2,,,,,,,,
8.49761,124.63,8.48151,124.645,123,70,57,1,1,1,2,2,1,,,,,,,,
8.40114,124.594,8.47269,124.619,130,82,63,1,1,1,2,5,5,,,,,,,,
8.50807,124.615,8.50342,124.603,120,45,45,1,1,1,2,1,1,,,,,,,,
8.47092,124.642,8.4457,124.622,118,157,62,1,1,1,2,1,1,,,,,,,,
8.50378,124.64,8.5049,124.624,113,61,52,1,1,1,2,2,2,,,,,,,,
8.47087,124.643,8.47045,124.643,116,47,47,1,1,1,2,1,1,,,,,,,,
8.47465,124.621,8.47453,124.632,127,61,61,1,1,1,1,3,3,,,,,,,,
8.50598,124.647,8.50402,124.646,108,45,46,1,1,1,1,1,1,,,,,,,,
8.50178,124.642,8.50016,124.642,109,51,49,1,1,1,1,1,1,,,,,,,,
8.47549,124.647,8.47335,124.644,128,45,47,1,1,1,2,1,1,,,,,,,,
8.44546,124.634,8.4621,124.632,101,47,48,1,1,1,1,1,1,,,,,,,,
8.4749,124.623,8.46143,124.584,141,169,71,1,1,1,2,1,1,,,,,,,,
8.47656,124.626,8.47406,124.648,131,104,72,1,1,1,1,4,4,,,,,,,,
8.47753,124.638,8.47292,124.637,116,48,47,1,1,1,2,1,1,,,,,,,,
8.50653,124.654,8.49247,124.633,108,63,56,1,1,1,1,4,4,,,,,,,,
8.47465,124.621,8.32748,124.597,139,343,94,1,1,1,2,2,2,,,,,,,,
8.47457,124.611,8.47301,124.594,138,58,50,1,1,1,2,1,1,,,,,,,,
8.38946,124.518,8.40178,124.586,142,66,67,1,1,1,2,1,1,,,,,,,,
8.47455,124.622,8.47075,124.642,126,90,67,1,1,1,1,4,4,,,,,,,,
8.47307,124.636,8.47288,124.638,119,48,48,1,1,1,2,1,1,,,,,,,,
8.47195,124.618,8.47166,124.64,129,83,72,1,1,1,1,4,3,,,,,,,,
8.47354,124.63,8.45781,124.624,131,80,55,1,1,1,2,1,1,,,,,,,,
8.48761,124.63,8.48161,124.645,119,71,57,1,1,1,2,4,4,,,,,,,,
8.4889,124.64,8.4987,124.632,113,63,53,1,1,1,2,1,1,,,,,,,,
8.50851,124.624,8.48242,124.634,121,86,72,1,1,1,1,5,4,,,,,,,,
8.49827,124.631,8.49124,124.634,111,46,47,1,1,1,1,1,1,,,,,,,,
8.38327,124.515,8.3879,124.544,124,56,55,1,1,1,1,1,1,,,,,,,,
8.47738,124.643,8.48733,124.63,122,98,64,1,1,1,2,2,2,,,,,,,,
8.47979,124.638,8.48473,124.638,116,51,48,1,1,1,1,1,1,,,,,,,,
8.47296,124.63,8.46024,124.626,128,72,52,1,1,1,2,1,1,,,,,,,,
8.50305,124.642,8.51253,124.623,111,65,49,1,1,1,2,1,1,,,,,,,,
8.46849,124.588,8.50451,124.621,135,77,55,1,1,1,2,1,1,,,,,,,,
8.48242,124.634,8.47979,124.637,130,45,48,1,1,1,1,1,1,,,,,,,,
8.48377,124.657,8.50428,124.615,109,155,64,1,1,1,2,4,4,,,,,,,,
8.48888,124.65,8.49368,124.652,109,44,45,1,1,1,2,1,1,,,,,,,,
8.51252,124.623,8.4915,124.633,118,56,50,1,1,1,1,1,2,,,,,,,,
8.38086,124.61,8.38456,124.61,158,44,46,1,1,1,1,1,1,,,,,,,,
8.39819,124.532,8.37436,124.51,126,54,52,1,1,1,2,1,1,,,,,,,,
8.50777,124.624,8.50299,124.629,118,46,47,1,1,1,2,1,1,,,,,,,,
8.45084,124.632,8.46111,124.632,101,46,47,1,1,1,1,1,1,,,,,,,,
8.48004,124.645,8.48868,124.641,116,64,52,1,1,1,1,2,2,,,,,,,,
8.16905,124.54,8.29609,124.58,115,55,59,1,1,1,2,1,1,,,,,,,,
8.48474,124.638,8.49721,124.646,108,74,55,1,1,1,2,1,1,,,,,,,,
8.47736,124.629,8.4728,124.603,128,115,74,1,1,1,2,1,1,,,,,,,,
8.48344,124.597,8.50427,124.614,130,63,55,1,1,1,1,1,2,,,,,,,,
8.40132,124.592,8.37254,124.561,111,70,55,1,1,1,2,1,1,,,,,,,,
8.47322,124.634,8.44648,124.631,109,119,52,1,1,1,2,1,1,,,,,,,,
8.46533,124.608,8.45968,124.614,102,46,47,1,1,1,1,1,1,,,,,,,,
8.50181,124.647,8.49194,124.652,111,48,47,1,1,1,2,1,1,,,,,,,,
8.49804,124.63,8.48812,124.642,119,50,51,1,1,1,2,1,1,,,,,,,,
8.47655,124.643,8.48767,124.626,101,122,72,1,1,1,1,1,1,,,,,,,,
8.43139,124.617,8.47404,124.631,144,65,55,1,1,1,2,4,4,,,,,,,,
8.47963,124.638,8.48692,124.633,117,62,56,1,1,1,2,1,1,,,,,,,,
8.49502,124.626,8.48563,124.636,114,48,47,1,1,1,1,2,2,,,,,,,,
8.49207,124.654,8.47916,124.656,108,55,51,1,1,1,2,3,3,,,,,,,,
8.50188,124.633,8.48787,124.643,107,60,54,1,1,1,1,4,3,,,,,,,,
8.47873,124.638,8.47178,124.629,120,81,61,1,1,1,2,1,1,,,,,,,,
8.48467,124.639,8.49151,124.628,120,66,52,1,1,1,2,1,1,,,,,,,,
8.4256,124.638,8.44343,124.643,96,45,46,1,1,1,1,1,1,,,,,,,,
8.4934,124.638,8.48457,124.639,121,48,50,1,1,1,2,1,1,,,,,,,,
8.4706,124.644,8.47572,124.644,121,50,49,1,1,1,2,1,1,,,,,,,,
8.47761,124.626,8.47317,124.62,171,55,51,1,1,1,2,1,1,,,,,,,,
8.40339,124.599,8.41088,124.604,96,44,45,1,1,1,1,1,1,,,,,,,,
8.28283,124.582,8.21052,124.534,102,53,50,1,1,1,1,1,1,,,,,,,,
8.50786,124.637,8.48612,124.648,112,76,60,1,1,1,1,1,1,,,,,,,,
8.50437,124.62,8.48672,124.61,107,60,51,1,1,1,2,1,1,,,,,,,,
8.50327,124.594,8.49887,124.649,110,105,69,1,1,1,2,4,5,,,,,,,,
8.17775,124.53,8.38027,124.61,126,60,62,1,1,1,2,1,1,,,,,,,,
8.50962,124.649,8.47292,124.637,131,94,84,1,1,1,2,4,3,,,,,,,,
8.47746,124.644,8.50417,124.625,116,156,81,1,1,1,2,4,4,,,,,,,,
8.44399,124.595,8.48214,124.63,108,67,74,1,1,1,2,7,4,,,,,,,,
8.50905,124.648,8.48737,124.645,113,67,63,1,1,1,2,3,4,,,,,,,,
8.48081,124.637,8.47263,124.63,124,80,61,1,1,1,2,1,1,,,,,,,,
8.4619,124.606,8.47359,124.633,122,70,70,1,1,1,1,4,4,,,,,,,,
8.47767,124.648,8.51268,124.626,119,170,88,1,1,1,2,3,3,,,,,,,,
8.47317,124.6,8.4625,124.568,106,97,57,1,1,1,2,1,1,,,,,,,,
8.48487,124.638,8.48614,124.639,113,46,48,1,1,1,1,1,1,,,,,,,,
8.49109,124.593,8.48589,124.65,100,85,60,1,1,1,2,2,2,,,,,,,,
8.30677,124.544,8.4784,124.627,119,78,77,1,1,1,2,5,5,,,,,,,,
8.49928,124.637,8.49808,124.639,109,44,46,1,1,1,1,1,1,,,,,,,,
8.41093,124.612,8.42027,124.613,136,45,46,1,1,1,1,1,1,,,,,,,,
8.47763,124.649,8.51047,124.635,112,160,80,1,1,1,2,1,1,,,,,,,,
8.48477,124.659,8.48449,124.657,108,45,46,1,1,1,2,1,1,,,,,,,,
8.47455,124.622,8.40907,124.613,135,245,70,1,1,1,2,2,2,,,,,,,,
8.5047,124.643,8.50887,124.648,111,49,47,1,1,1,2,1,1,,,,,,,,
8.37235,124.609,8.47866,124.628,168,73,71,1,1,1,2,4,4,,,,,,,,
8.50181,124.647,8.51253,124.623,112,71,51,1,1,1,2,1,1,,,,,,,,
8.47471,124.624,8.47437,124.615,183,58,56,1,1,1,2,1,1,,,,,,,,
8.48123,124.645,8.48779,124.63,122,112,82,1,1,1,2,4,4,,,,,,,,
8.48236,124.657,8.48313,124.657,106,45,47,1,1,1,2,1,1,,,,,,,,
8.47118,124.643,8.44084,124.621,120,171,63,1,1,1,1,1,1,,,,,,,,
8.50079,124.642,8.50953,124.637,110,52,49,1,1,1,2,1,1,,,,,,,,
8.47659,124.629,8.49127,124.64,168,106,78,1,1,1,2,4,4,,,,,,,,
8.30588,124.541,8.29362,124.526,99,48,48,1,1,1,1,1,1,,,,,,,,
8.45184,124.583,8.50082,124.616,118,70,55,1,1,1,2,1,1,,,,,,,,
8.48703,124.646,8.48159,124.629,121,87,59,1,1,1,1,3,3,,,,,,,,
8.47547,124.648,8.4738,124.628,127,98,68,1,1,1,2,1,1,,,,,,,,
8.3878,124.546,8.38259,124.515,126,58,57,1,1,1,2,1,1,,,,,,,,
8.50195,124.616,8.47798,124.628,159,77,61,1,1,1,2,3,4,,,,,,,,
8.48552,124.639,8.48719,124.63,111,55,48,1,1,1,2,1,1,,,,,,,,
8.47304,124.638,8.47307,124.638,116,48,51,1,1,1,1,1,1,,,,,,,,
8.37369,124.561,8.3942,124.557,108,45,46,1,1,1,1,1,1,,,,,,,,
8.48549,124.636,8.48696,124.632,116,47,48,1,1,1,2,1,1,,,,,,,,
8.46235,124.625,8.47082,124.629,115,48,47,1,1,1,1,1,1,,,,,,,,
8.49262,124.627,8.49502,124.626,112,44,46,1,1,1,2,1,1,,,,,,,,
8.44562,124.632,8.48083,124.629,109,58,53,1,1,1,2,2,1,,,,,,,,
8.49785,124.639,8.48487,124.638,111,50,50,1,1,1,2,3,1,,,,,,,,
8.48787,124.643,8.48825,124.642,109,45,46,1,1,1,1,1,1,,,,,,,,
8.47154,124.64,8.47608,124.63,119,56,52,1,1,1,2,1,1,,,,,,,,
8.48066,124.637,8.47556,124.649,162,72,52,1,1,1,2,1,1,,,,,,,,
8.48168,124.607,8.45577,124.584,116,58,48,1,1,1,2,1,1,,,,,,,,
8.47492,124.624,8.47015,124.645,134,93,65,1,1,1,2,5,5,,,,,,,,
8.3854,124.559,8.38266,124.561,97,46,45,1,1,1,1,1,1,,,,,,,,
8.51294,124.615,8.48469,124.639,126,74,55,1,1,1,2,3,3,,,,,,,,
8.50475,124.639,8.48366,124.647,110,76,60,1,1,1,1,2,3,,,,,,,,
8.50983,124.637,8.48327,124.644,116,86,75,1,1,1,1,5,2,,,,,,,,
8.48489,124.656,8.48655,124.648,108,50,47,1,1,1,1,1,1,,,,,,,,
8.48669,124.647,8.49327,124.641,110,55,51,1,1,1,2,1,1,,,,,,,,
8.47286,124.604,8.47816,124.628,140,63,62,1,1,1,2,1,2,,,,,,,,
8.44607,124.631,8.45002,124.632,102,45,46,1,1,1,1,1,1,,,,,,,,
8.47307,124.636,8.47785,124.628,117,57,52,1,1,1,2,2,2,,,,,,,,
8.46551,124.612,8.46315,124.612,95,45,46,1,1,1,1,1,1,,,,,,,,
8.29702,124.534,8.30439,124.544,98,45,46,1,1,1,1,1,1,,,,,,,,
8.47621,124.629,8.47867,124.627,126,47,48,1,1,1,2,1,1,,,,,,,,
8.49315,124.652,8.49626,124.641,110,63,54,1,1,1,1,3,2,,,,,,,,
8.47547,124.647,8.502,124.642,130,135,70,1,1,1,2,3,3,,,,,,,,
8.48909,124.658,8.48644,124.648,107,48,46,1,1,1,2,1,1,,,,,,,,
8.50387,124.64,8.47703,124.638,121,78,56,1,1,1,2,2,4,,,,,,,,
8.47606,124.642,8.4839,124.657,105,97,55,1,1,1,1,3,3,,,,,,,,
8.47928,124.637,8.50766,124.637,123,138,69,1,1,1,2,1,1,,,,,,,,
8.50024,124.623,8.50984,124.636,116,60,48,1,1,1,2,2,2,,,,,,,,
8.50305,124.642,8.47712,124.65,115,109,68,1,1,1,2,3,3,,,,,,,,
8.48061,124.637,8.47816,124.628,131,66,71,1,1,1,2,1,1,,,,,,,,
8.47788,124.634,8.48266,124.633,118,50,46,1,1,1,2,2,2,,,,,,,,
8.50398,124.61,8.48737,124.645,114,75,56,1,1,1,2,2,2,,,,,,,,
8.42841,124.62,8.42711,124.611,107,45,46,1,1,1,2,1,1,,,,,,,,
8.50428,124.615,8.50443,124.622,114,46,46,1,1,1,1,1,1,,,,,,,,
8.47835,124.656,8.47831,124.656,108,46,49,1,1,1,1,1,1,,,,,,,,
8.48737,124.645,8.48655,124.648,109,45,45,1,1,1,1,1,1,,,,,,,,
8.47844,124.643,8.46994,124.629,113,98,67,1,1,1,2,1,1,,,,,,,,
8.48196,124.638,8.45468,124.624,122,153,89,1,1,1,2,1,1,,,,,,,,
8.19103,124.532,8.19584,124.528,98,44,46,1,1,1,1,1,1,,,,,,,,
8.5126,124.624,8.48436,124.647,121,86,58,1,1,1,2,2,2,,,,,,,,
8.40261,124.611,8.47558,124.626,137,93,68,1,1,1,2,4,5,,,,,,,,
8.47271,124.619,8.47044,124.643,128,92,72,1,1,1,1,4,4,,,,,,,,
8.47419,124.647,8.47291,124.635,120,66,57,1,1,1,1,3,3,,,,,,,,
8.49521,124.637,8.48242,124.634,100,55,54,1,1,1,2,5,3,,,,,,,,
8.40132,124.592,8.40088,124.61,142,47,46,1,1,1,1,1,1,,,,,,,,
8.46132,124.619,8.47294,124.62,138,48,47,1,1,1,1,2,2,,,,,,,,
8.50444,124.619,8.48719,124.645,112,73,55,1,1,1,2,1,1,,,,,,,,
8.48669,124.647,8.47617,124.641,113,54,49,1,1,1,1,1,1,,,,,,,,
8.47407,124.614,8.47736,124.629,128,59,61,1,1,1,1,1,1,,,,,,,,
8.49403,124.652,8.51202,124.63,111,91,52,1,1,1,2,1,1,,,,,,,,
8.47254,124.626,8.47295,124.645,150,94,69,1,1,1,2,5,5,,,,,,,,
8.47519,124.631,8.50302,124.642,174,159,102,1,1,1,2,5,3,,,,,,,,
8.49517,124.641,8.48491,124.647,118,55,51,1,1,1,2,2,2,,,,,,,,
8.46984,124.629,8.47347,124.63,122,45,46,1,1,1,2,1,1,,,,,,,,
8.39281,124.557,8.45664,124.625,108,64,62,1,1,1,2,5,5,,,,,,,,
8.48465,124.639,8.4831,124.638,116,46,48,1,1,1,1,1,1,,,,,,,,
8.47719,124.629,8.47099,124.642,130,73,58,1,1,1,1,3,3,,,,,,,,
8.47229,124.629,8.47539,124.646,125,82,62,1,1,1,2,2,2,,,,,,,,
8.50298,124.641,8.50189,124.647,111,47,48,1,1,1,1,1,1,,,,,,,,
8.48473,124.638,8.48982,124.604,123,231,186,1,1,1,2,3,3,,,,,,,,
8.50054,124.623,8.47803,124.634,117,63,53,1,1,1,2,4,3,,,,,,,,
8.50164,124.647,8.49437,124.652,109,47,46,1,1,1,1,1,1,,,,,,,,
8.4958,124.641,8.50298,124.641,111,46,49,1,1,1,2,1,1,,,,,,,,
8.47201,124.627,8.4782,124.627,120,50,49,1,1,1,2,1,1,,,,,,,,
8.42832,124.613,8.40272,124.599,107,53,50,1,1,1,2,1,1,,,,,,,,
8.46144,124.626,8.43056,124.617,122,79,51,1,1,1,2,1,1,,,,,,,,
8.4981,124.642,8.48019,124.637,111,56,55,1,1,1,2,2,3,,,,,,,,
8.47743,124.634,8.51375,124.639,115,164,82,1,1,1,2,4,4,,,,,,,,
8.4534,124.633,8.45588,124.633,103,45,53,1,1,1,1,1,1,,,,,,,,
8.48392,124.657,8.4825,124.634,160,79,68,1,1,1,2,4,4,,,,,,,,
8.49465,124.641,8.51166,124.637,111,66,48,1,1,1,2,1,1,,,,,,,,
8.44104,124.594,8.46925,124.589,105,48,49,1,1,1,1,2,2,,,,,,,,
8.49522,124.652,8.48374,124.657,109,53,49,1,1,1,2,3,3,,,,,,,,
8.44472,124.622,8.42538,124.61,127,53,50,1,1,1,2,1,1,,,,,,,,
8.48358,124.645,8.50054,124.593,100,226,110,1,1,1,2,3,3,,,,,,,,
8.48679,124.647,8.50394,124.609,112,167,62,1,1,1,2,4,1,,,,,,,,
8.48194,124.592,8.4837,124.595,126,46,44,1,1,1,1,1,1,,,,,,,,
8.47266,124.616,8.47563,124.613,127,49,51,1,1,1,2,1,1,,,,,,,,
8.40799,124.57,8.38056,124.562,111,56,52,1,1,1,2,1,1,,,,,,,,
8.49148,124.634,8.48423,124.658,122,84,62,1,1,1,1,1,1,,,,,,,,
8.50428,124.615,8.48335,124.644,117,97,68,1,1,1,2,3,3,,,,,,,,
8.47015,124.645,8.47307,124.636,121,52,53,1,1,1,1,1,1,,,,,,,,
8.47344,124.608,8.46412,124.569,105,144,67,1,1,1,2,1,1,,,,,,,,
8.47721,124.645,8.50368,124.626,126,153,77,1,1,1,2,4,4,,,,,,,,
8.47293,124.63,8.45504,124.624,128,87,56,1,1,1,2,1,1,,,,,,,,
8.50383,124.608,8.50408,124.611,113,45,46,1,1,1,1,1,1,,,,,,,,
8.48285,124.649,8.47066,124.643,115,62,49,1,1,1,2,4,4,,,,,,,,
8.48332,124.657,8.49044,124.656,107,51,49,1,1,1,1,1,1,,,,,,,,
8.51372,124.638,8.50081,124.635,111,48,50,1,1,1,1,1,1,,,,,,,,
8.47444,124.645,8.46087,124.626,129,132,78,1,1,1,2,1,1,,,,,,,,
8.44866,124.632,8.45283,124.632,102,44,46,1,1,1,1,1,1,,,,,,,,
8.4867,124.602,8.50427,124.614,120,52,51,1,1,1,1,3,2,,,,,,,,
8.50016,124.636,8.49725,124.64,109,45,46,1,1,1,1,1,1,,,,,,,,
8.485,124.655,8.47327,124.63,145,107,78,1,1,1,2,5,6,,,,,,,,
8.47467,124.623,8.47266,124.638,132,73,62,1,1,1,1,3,3,,,,,,,,
8.48582,124.651,8.48655,124.648,109,45,46,1,1,1,1,1,1,,,,,,,,
8.48196,124.638,8.47928,124.637,117,47,48,1,1,1,1,1,1,,,,,,,,
8.48733,124.63,8.51321,124.638,118,148,73,1,1,1,2,1,1,,,,,,,,
8.50381,124.626,8.49302,124.632,117,52,47,1,1,1,2,1,1,,,,,,,,
8.46584,124.626,8.48422,124.65,123,115,81,1,1,1,2,5,5,,,,,,,,
8.49572,124.642,8.49556,124.643,109,44,46,1,1,1,1,1,1,,,,,,,,
