from_lat,from_lon,to_lat,to_lon,tftf_ms,dijkstra_ms,astar_ms,found_tftf,found_dijkstra,found_astar,tftf_routes,dijkstra_routes,astar_routes,,,,,,,,
8.47205,124.617,8.39714,124.594,150,272,82,1,1,1,2,1,1,,,,,,,,
8.47832,124.647,8.48688,124.646,111,53,49,1,1,1,2,1,1,,,,,,,,
8.48655,124.648,8.50188,124.633,110,100,57,1,1,1,2,1,1,,,,,,,,
8.48015,124.638,8.50998,124.637,116,140,69,1,1,1,2,1,1,,,,,,,,
8.47865,124.644,8.4862,124.648,107,52,48,1,1,1,1,1,1,,,,,,,,
8.46157,124.619,8.30553,124.594,109,390,168,1,1,1,2,2,2,,,,,,,,
8.48687,124.631,8.48214,124.635,121,48,50,1,1,1,2,2,2,,,,,,,,
8.48423,124.658,8.48516,124.654,108,47,47,1,1,1,2,1,1,,,,,,,,
8.48842,124.641,8.48192,124.637,113,52,49,1,1,1,2,2,1,,,,,,,,
8.48877,124.66,8.49568,124.631,119,79,59,1,1,1,1,2,2,,,,,,,,
8.42529,124.61,8.4759,124.638,134,75,68,1,1,1,1,3,3,,,,,,,,
8.47155,124.629,8.4379,124.62,118,121,52,1,1,1,2,1,1,,,,,,,,
8.485,124.639,8.48436,124.647,110,64,57,1,1,1,1,2,2,,,,,,,,
8.48822,124.642,8.48955,124.658,112,85,56,1,1,1,2,2,2,,,,,,,,
8.47471,124.625,8.47195,124.618,183,53,51,1,1,1,2,1,1,,,,,,,,
8.49127,124.64,8.50133,124.634,114,54,48,1,1,1,2,1,1,,,,,,,,
8.37011,124.561,8.37903,124.563,98,44,47,1,1,1,1,1,1,,,,,,,,
8.44586,124.637,8.45545,124.632,102,45,47,1,1,1,1,1,1,,,,,,,,
8.49914,124.632,8.48485,124.656,112,85,52,1,1,1,1,2,3,,,,,,,,
8.50484,124.615,8.50332,124.595,111,55,48,1,1,1,1,1,1,,,,,,,,
8.47694,124.65,8.48648,124.647,132,57,51,1,1,1,2,2,2,,,,,,,,
8.3124,124.593,8.46202,124.619,105,57,61,1,1,1,2,5,5,,,,,,,,
8.50321,124.64,8.48123,124.645,115,83,63,1,1,1,2,3,3,,,,,,,,
8.49695,124.642,8.51282,124.637,115,57,50,1,1,1,2,1,1,,,,,,,,
8.48049,124.637,8.48491,124.647,122,72,60,1,1,1,1,2,2,,,,,,,,
8.42985,124.617,8.39636,124.558,149,208,72,1,1,1,2,1,1,,,,,,,,
8.50984,124.643,8.48678,124.647,105,60,56,1,1,1,2,4,2,,,,,,,,
8.44631,124.581,8.44359,124.577,102,45,45,1,1,1,2,1,1,,,,,,,,
8.50111,124.642,8.47832,124.647,112,90,62,1,1,1,2,2,4,,,,,,,,
8.48644,124.648,8.48345,124.657,111,50,48,1,1,1,2,1,1,,,,,,,,
8.50305,124.642,8.50424,124.625,112,66,52,1,1,1,2,2,2,,,,,,,,
8.47753,124.638,8.48133,124.637,123,46,46,1,1,1,2,1,1,,,,,,,,
8.47778,124.646,8.48829,124.652,114,55,46,1,1,1,1,1,1,,,,,,,,
8.47313,124.638,8.50723,124.648,127,166,84,1,1,1,2,4,4,,,,,,,,
8.47412,124.631,8.43056,124.617,124,182,59,1,1,1,2,1,1,,,,,,,,
8.48031,124.611,8.512,124.623,115,67,59,1,1,1,2,2,1,,,,,,,,
8.42998,124.614,8.42607,124.627,105,53,51,1,1,1,1,1,1,,,,,,,,
8.50031,124.628,8.48732,124.645,118,56,49,1,1,1,2,2,1,,,,,,,,
8.47963,124.638,8.49522,124.652,121,160,129,1,1,1,2,2,2,,,,,,,,
8.47594,124.642,8.48313,124.638,115,54,49,1,1,1,2,2,2,,,,,,,,
8.47301,124.636,8.40273,124.599,104,279,83,1,1,1,2,1,1,,,,,,,,
8.48385,124.657,8.51259,124.628,111,158,76,1,1,1,2,1,1,,,,,,,,
8.48583,124.639,8.47601,124.642,109,64,55,1,1,1,2,1,2,,,,,,,,
8.47281,124.604,8.4798,124.629,131,62,64,1,1,1,1,3,3,,,,,,,,
8.51003,124.637,8.48732,124.645,112,72,61,1,1,1,2,2,2,,,,,,,,
8.48467,124.639,8.45269,124.623,122,173,100,1,1,1,2,4,4,,,,,,,,
8.48476,124.638,8.4921,124.627,117,67,54,1,1,1,2,1,1,,,,,,,,
8.48558,124.65,8.4967,124.63,130,81,53,1,1,1,2,2,2,,,,,,,,
8.46393,124.625,8.45986,124.626,115,49,49,1,1,1,2,1,1,,,,,,,,
8.48402,124.657,8.48909,124.659,109,48,49,1,1,1,1,1,1,,,,,,,,
8.44483,124.633,8.4692,124.633,101,48,49,1,1,1,1,1,1,,,,,,,,
8.47281,124.63,8.47412,124.631,123,46,47,1,1,1,1,1,1,,,,,,,,
8.50454,124.621,8.50198,124.632,121,72,60,1,1,1,2,1,1,,,,,,,,
8.48693,124.659,8.485,124.655,106,46,46,1,1,1,1,1,1,,,,,,,,
8.48048,124.637,8.4839,124.61,127,216,179,1,1,1,2,5,5,,,,,,,,
8.48277,124.63,8.476,124.611,137,126,73,1,1,1,2,1,1,,,,,,,,
8.47281,124.619,8.3063,124.584,138,347,91,1,1,1,2,2,2,,,,,,,,
8.40328,124.58,8.39766,124.593,141,45,46,1,1,1,1,2,2,,,,,,,,
8.50198,124.632,8.48748,124.639,107,55,50,1,1,1,1,2,2,,,,,,,,
8.49187,124.633,8.49804,124.63,114,48,46,1,1,1,1,1,1,,,,,,,,
8.48109,124.645,8.4803,124.637,127,59,51,1,1,1,2,2,2,,,,,,,,
8.47299,124.62,8.47354,124.609,127,64,61,1,1,1,2,1,1,,,,,,,,
8.50254,124.593,8.50329,124.595,102,45,45,1,1,1,1,1,1,,,,,,,,
8.47466,124.625,8.47339,124.608,185,76,68,1,1,1,2,1,1,,,,,,,,
8.47424,124.631,8.46491,124.625,129,65,54,1,1,1,2,1,1,,,,,,,,
8.44667,124.637,8.45349,124.632,101,45,47,1,1,1,1,1,1,,,,,,,,
8.47803,124.634,8.50777,124.624,117,158,90,1,1,1,2,5,5,,,,,,,,
8.50913,124.647,8.50895,124.648,110,45,46,1,1,1,1,1,1,,,,,,,,
8.50327,124.633,8.49532,124.631,109,47,46,1,1,1,2,1,1,,,,,,,,
8.49045,124.64,8.51388,124.638,116,111,53,1,1,1,2,1,1,,,,,,,,
8.4811,124.638,8.50161,124.622,113,125,63,1,1,1,2,1,1,,,,,,,,
8.46946,124.606,8.47455,124.622,124,55,57,1,1,1,1,3,2,,,,,,,,
8.4706,124.643,8.47835,124.628,121,65,56,1,1,1,2,1,1,,,,,,,,
8.49044,124.635,8.4982,124.63,116,47,48,1,1,1,1,1,1,,,,,,,,
8.47835,124.628,8.48159,124.629,124,49,48,1,1,1,1,1,1,,,,,,,,
8.4502,124.632,8.45445,124.632,101,44,46,1,1,1,1,1,1,,,,,,,,
8.47558,124.65,8.50862,124.637,136,157,73,1,1,1,2,1,1,,,,,,,,
8.47306,124.62,8.47865,124.627,138,57,55,1,1,1,2,1,1,,,,,,,,
8.46984,124.629,8.47799,124.646,122,90,66,1,1,1,2,4,4,,,,,,,,
8.44659,124.631,8.45226,124.632,108,46,45,1,1,1,1,1,1,,,,,,,,
8.34929,124.491,8.38779,124.546,110,53,57,1,1,1,2,1,1,,,,,,,,
8.4727,124.606,8.47592,124.612,123,48,48,1,1,1,1,1,1,,,,,,,,
8.49197,124.653,8.49402,124.652,114,51,58,1,1,1,1,1,1,,,,,,,,
8.47127,124.629,8.47963,124.638,125,76,74,1,1,1,2,1,2,,,,,,,,
8.48603,124.65,8.48608,124.65,110,46,49,1,1,1,2,1,1,,,,,,,,
8.46958,124.647,8.47061,124.646,137,48,48,1,1,1,1,1,1,,,,,,,,
8.47859,124.628,8.48142,124.629,166,50,51,1,1,1,2,1,1,,,,,,,,
8.47293,124.616,8.47352,124.608,128,57,55,1,1,1,2,1,1,,,,,,,,
8.47147,124.617,8.41071,124.612,138,207,61,1,1,1,2,1,2,,,,,,,,
8.50302,124.642,8.48161,124.644,112,81,65,1,1,1,1,1,1,,,,,,,,
8.47835,124.655,8.47959,124.656,108,51,47,1,1,1,1,1,1,,,,,,,,
8.48002,124.657,8.48236,124.657,146,51,55,1,1,1,1,1,1,,,,,,,,
8.4008,124.593,8.47866,124.628,135,93,71,1,1,1,2,5,4,,,,,,,,
8.50659,124.624,8.4897,124.604,121,106,65,1,1,1,2,1,1,,,,,,,,
8.4311,124.617,8.3287,124.598,145,285,88,1,1,1,2,1,1,,,,,,,,
8.47473,124.611,8.4758,124.611,126,46,48,1,1,1,1,1,1,,,,,,,,
8.47578,124.612,8.47277,124.619,128,52,52,1,1,1,1,1,1,,,,,,,,
8.45933,124.615,8.45939,124.615,101,46,47,1,1,1,1,1,1,,,,,,,,
8.44924,124.632,8.48235,124.63,112,67,58,1,1,1,2,2,2,,,,,,,,
8.48692,124.633,8.50342,124.621,113,78,54,1,1,1,2,1,1,,,,,,,,
8.48192,124.637,8.5096,124.649,114,144,64,1,1,1,2,1,1,,,,,,,,
8.49761,124.63,8.5043,124.625,119,47,51,1,1,1,1,1,1,,,,,,,,
8.50459,124.624,8.50448,124.625,121,48,52,1,1,1,2,1,1,,,,,,,,
8.48612,124.648,8.48983,124.65,118,61,63,1,1,1,1,1,1,,,,,,,,
8.50064,124.6,8.50434,124.617,137,72,69,1,1,1,2,2,1,,,,,,,,
8.49444,124.652,8.47928,124.656,126,77,66,1,1,1,2,2,2,,,,,,,,
8.47113,124.643,8.47111,124.643,123,60,55,1,1,1,2,1,1,,,,,,,,
8.48301,124.631,8.49356,124.641,173,96,56,1,1,1,2,1,1,,,,,,,,
8.50415,124.633,8.50453,124.633,114,47,49,1,1,1,2,1,1,,,,,,,,
8.48284,124.633,8.49788,124.624,138,124,83,1,1,1,2,4,4,,,,,,,,
8.4902,124.628,8.48159,124.629,141,53,58,1,1,1,2,2,2,,,,,,,,
8.47827,124.655,8.48653,124.659,140,53,60,1,1,1,2,1,2,,,,,,,,
8.41785,124.61,8.47063,124.643,112,87,69,1,1,1,2,4,4,,,,,,,,
8.48669,124.647,8.47839,124.628,130,110,81,1,1,1,1,2,2,,,,,,,,
8.48767,124.626,8.48782,124.628,105,45,47,1,1,1,1,1,1,,,,,,,,
8.48719,124.63,8.47873,124.638,120,72,57,1,1,1,2,3,2,,,,,,,,
8.47822,124.656,8.4888,124.66,125,49,52,1,1,1,2,2,1,,,,,,,,
8.4726,124.573,8.47818,124.587,101,50,51,1,1,1,1,1,1,,,,,,,,
8.47043,124.643,8.47252,124.639,129,52,57,1,1,1,2,1,1,,,,,,,,
8.21459,124.536,8.22831,124.546,111,49,51,1,1,1,1,1,1,,,,,,,,
8.47724,124.65,8.48449,124.657,117,60,53,1,1,1,2,1,1,,,,,,,,
8.4749,124.621,8.47483,124.621,136,54,56,1,1,1,2,1,1,,,,,,,,
8.46393,124.625,8.47292,124.637,130,59,55,1,1,1,2,2,1,,,,,,,,
8.48498,124.638,8.46778,124.627,127,135,96,1,1,1,2,4,4,,,,,,,,
8.48315,124.609,8.47315,124.62,132,66,62,1,1,1,2,3,2,,,,,,,,
8.48065,124.611,8.4889,124.61,108,49,48,1,1,1,1,1,1,,,,,,,,
8.47205,124.617,8.37595,124.512,134,392,369,1,1,1,2,2,2,,,,,,,,
8.46853,124.609,8.45948,124.615,120,48,51,1,1,1,1,1,1,,,,,,,,
8.43429,124.619,8.41978,124.613,136,55,51,1,1,1,2,1,1,,,,,,,,
8.2005,124.531,8.47411,124.62,134,87,90,1,1,1,2,3,3,,,,,,,,
8.4825,124.634,8.47305,124.636,168,61,58,1,1,1,2,3,3,,,,,,,,
8.47544,124.631,8.48235,124.63,128,57,55,1,1,1,2,2,2,,,,,,,,
8.47866,124.628,8.39424,124.557,169,340,276,1,1,1,2,2,2,,,,,,,,
8.47191,124.639,8.47057,124.644,130,48,48,1,1,1,1,1,1,,,,,,,,
8.48589,124.65,8.48582,124.651,116,73,64,1,1,1,2,1,1,,,,,,,,
8.47093,124.646,8.45995,124.626,143,158,83,1,1,1,2,1,1,,,,,,,,
8.49194,124.652,8.50432,124.637,122,69,54,1,1,1,1,3,1,,,,,,,,
8.50285,124.644,8.49402,124.652,112,53,51,1,1,1,1,1,1,,,,,,,,
8.456,124.633,8.44539,124.635,104,46,51,1,1,1,2,1,1,,,,,,,,
8.47971,124.642,8.48015,124.638,119,45,49,1,1,1,2,1,1,,,,,,,,
8.47727,124.638,8.47582,124.643,117,51,50,1,1,1,2,1,1,,,,,,,,
8.50444,124.619,8.49044,124.635,120,62,58,1,1,1,2,2,1,,,,,,,,
8.48151,124.645,8.47548,124.648,116,50,49,1,1,1,2,1,1,,,,,,,,
8.29414,124.529,8.30576,124.541,102,64,52,1,1,1,1,1,1,,,,,,,,
8.47427,124.647,8.47118,124.643,137,55,53,1,1,1,2,1,1,,,,,,,,
8.50188,124.622,8.48719,124.63,118,54,50,1,1,1,1,1,1,,,,,,,,
8.48026,124.657,8.51003,124.637,115,136,57,1,1,1,2,1,1,,,,,,,,
8.4922,124.654,8.48395,124.657,115,52,48,1,1,1,2,2,3,,,,,,,,
8.49637,124.631,8.48415,124.596,129,203,85,1,1,1,2,1,1,,,,,,,,
8.48234,124.637,8.48868,124.641,123,57,60,1,1,1,1,1,1,,,,,,,,
8.47299,124.63,8.46189,124.625,132,68,54,1,1,1,2,1,1,,,,,,,,
8.40884,124.613,8.39204,124.556,113,87,61,1,1,1,2,1,1,,,,,,,,
8.49465,124.641,8.51106,124.637,119,70,56,1,1,1,2,1,1,,,,,,,,
8.39693,124.557,8.47866,124.628,163,99,86,1,1,1,2,5,4,,,,,,,,
8.46591,124.632,8.44965,124.632,112,79,61,1,1,1,2,1,1,,,,,,,,
8.39945,124.611,8.31073,124.567,126,228,65,1,1,1,2,1,1,,,,,,,,
8.47337,124.608,8.47269,124.619,139,72,62,1,1,1,1,1,2,,,,,,,,
8.47426,124.613,8.49386,124.612,133,128,105,1,1,1,2,1,1,,,,,,,,
8.48472,124.659,8.48161,124.644,115,74,65,1,1,1,1,4,3,,,,,,,,
8.47046,124.643,8.47426,124.647,145,53,70,1,1,1,2,1,1,,,,,,,,
8.47124,124.592,8.4786,124.627,169,66,66,1,1,1,2,4,2,,,,,,,,
8.50777,124.624,8.50256,124.627,125,47,48,1,1,1,2,1,1,,,,,,,,
8.46865,124.588,8.4731,124.603,130,46,50,1,1,1,1,2,1,,,,,,,,
8.4706,124.591,8.47532,124.611,139,52,53,1,1,1,2,3,1,,,,,,,,
8.50417,124.625,8.47803,124.634,125,98,77,1,1,1,2,2,1,,,,,,,,
8.472,124.618,8.40102,124.611,130,236,69,1,1,1,2,2,2,,,,,,,,
8.47719,124.65,8.49731,124.651,120,100,61,1,1,1,2,1,1,,,,,,,,
8.50424,124.625,8.48812,124.642,123,63,55,1,1,1,2,1,1,,,,,,,,
8.47229,124.639,8.47285,124.627,127,65,61,1,1,1,1,1,1,,,,,,,,
8.42543,124.615,8.39655,124.557,137,171,62,1,1,1,2,1,1,,,,,,,,
8.40972,124.612,8.38374,124.56,108,128,65,1,1,1,2,1,1,,,,,,,,
8.49037,124.64,8.50799,124.649,115,85,52,1,1,1,2,1,1,,,,,,,,
8.47414,124.613,8.47798,124.628,140,62,64,1,1,1,2,1,1,,,,,,,,
8.48341,124.594,8.48372,124.597,130,47,50,1,1,1,1,1,1,,,,,,,,
8.4606,124.642,8.43414,124.64,103,72,50,1,1,1,1,1,1,,,,,,,,
8.45986,124.626,8.46152,124.614,108,72,62,1,1,1,2,1,1,,,,,,,,
8.38645,124.543,8.37464,124.512,131,62,63,1,1,1,2,1,1,,,,,,,,
8.49838,124.624,8.49805,124.624,115,46,48,1,1,1,1,1,1,,,,,,,,
8.48434,124.658,8.48511,124.655,113,46,47,1,1,1,1,1,1,,,,,,,,
8.48395,124.657,8.48719,124.645,110,52,49,1,1,1,2,1,1,,,,,,,,
8.47759,124.649,8.47767,124.648,113,48,49,1,1,1,2,1,1,,,,,,,,
8.48737,124.645,8.50415,124.633,115,101,56,1,1,1,2,1,1,,,,,,,,
8.47046,124.643,8.47099,124.642,117,48,51,1,1,1,1,1,1,,,,,,,,
8.50939,124.637,8.50298,124.641,115,49,50,1,1,1,1,1,1,,,,,,,,
8.48577,124.636,8.49945,124.642,123,126,80,1,1,1,2,3,4,,,,,,,,
8.4965,124.617,8.48768,124.63,125,52,52,1,1,1,2,2,1,,,,,,,,
8.48301,124.631,8.47905,124.656,132,109,73,1,1,1,2,5,5,,,,,,,,
8.48286,124.657,8.48407,124.657,111,45,46,1,1,1,2,1,1,,,,,,,,
8.46826,124.609,8.46609,124.612,103,48,49,1,1,1,1,1,1,,,,,,,,
8.4714,124.643,8.47276,124.638,121,51,49,1,1,1,1,1,1,,,,,,,,
8.50835,124.637,8.47933,124.638,125,76,68,1,1,1,2,5,3,,,,,,,,
8.47694,124.651,8.48814,124.649,115,59,53,1,1,1,1,2,2,,,,,,,,
8.49127,124.64,8.48484,124.638,116,62,73,1,1,1,2,1,1,,,,,,,,
8.48081,124.61,8.48061,124.637,122,92,68,1,1,1,2,5,6,,,,,,,,
8.5122,124.623,8.47735,124.649,133,119,72,1,1,1,1,4,4,,,,,,,,
8.48133,124.637,8.4848,124.638,165,49,49,1,1,1,2,1,1,,,,,,,,
8.48592,124.659,8.48655,124.648,113,57,55,1,1,1,1,2,1,,,,,,,,
8.4768,124.653,8.47882,124.652,116,45,48,1,1,1,1,1,1,,,,,,,,
8.48445,124.639,8.47313,124.638,121,75,58,1,1,1,2,1,2,,,,,,,,
8.46271,124.632,8.48125,124.629,112,61,54,1,1,1,2,1,3,,,,,,,,
8.38217,124.515,8.38526,124.514,137,54,61,1,1,1,1,1,1,,,,,,,,
8.44357,124.575,8.43977,124.563,104,50,47,1,1,1,1,1,1,,,,,,,,
8.45843,124.625,8.42986,124.613,130,84,53,1,1,1,2,1,1,,,,,,,,
8.46452,124.625,8.45769,124.625,126,47,48,1,1,1,2,1,1,,,,,,,,
8.48873,124.65,8.50864,124.636,122,117,52,1,1,1,2,1,1,,,,,,,,
8.50876,124.636,8.51084,124.623,131,72,69,1,1,1,1,1,1,,,,,,,,
8.51202,124.63,8.51388,124.638,117,48,53,1,1,1,2,1,1,,,,,,,,
8.49037,124.64,8.4793,124.637,117,55,55,1,1,1,2,1,1,,,,,,,,
8.47103,124.643,8.46015,124.626,124,112,85,1,1,1,2,1,1,,,,,,,,
8.47102,124.642,8.47266,124.638,120,56,50,1,1,1,2,1,1,,,,,,,,
8.46039,124.626,8.47112,124.643,122,74,83,1,1,1,2,2,2,,,,,,,,
8.39684,124.557,8.39003,124.521,138,63,64,1,1,1,2,1,1,,,,,,,,
8.50801,124.637,8.4916,124.651,116,82,70,1,1,1,1,1,1,,,,,,,,
8.47754,124.649,8.45337,124.624,133,205,111,1,1,1,2,2,2,,,,,,,,
8.48061,124.637,8.42292,124.608,147,277,173,1,1,1,2,1,1,,,,,,,,
8.4891,124.639,8.49957,124.632,119,65,53,1,1,1,2,1,1,,,,,,,,
8.47931,124.637,8.4759,124.638,120,51,49,1,1,1,1,1,1,,,,,,,,
8.47287,124.634,8.47053,124.643,135,58,55,1,1,1,2,1,1,,,,,,,,
8.49472,124.652,8.501,124.647,111,46,46,1,1,1,1,1,1,,,,,,,,
8.46235,124.625,8.47266,124.63,123,50,48,1,1,1,2,1,1,,,,,,,,
8.47198,124.639,8.47301,124.637,123,47,47,1,1,1,1,1,1,,,,,,,,
8.48877,124.66,8.48608,124.65,109,48,47,1,1,1,1,1,1,,,,,,,,
8.47617,124.641,8.47864,124.654,106,74,55,1,1,1,1,2,1,,,,,,,,
8.39706,124.594,8.47678,124.626,131,89,71,1,1,1,2,4,4,,,,,,,,
8.50448,124.624,8.49073,124.612,112,85,66,1,1,1,2,2,2,,,,,,,,
8.47045,124.59,8.44366,124.589,107,59,51,1,1,1,2,1,1,,,,,,,,
8.48925,124.603,8.50368,124.626,122,56,55,1,1,1,2,2,2,,,,,,,,
8.39719,124.559,8.40148,124.587,142,57,55,1,1,1,1,1,1,,,,,,,,
8.47513,124.611,8.47006,124.645,130,92,77,1,1,1,1,5,4,,,,,,,,
8.50198,124.632,8.50188,124.633,106,44,46,1,1,1,1,1,1,,,,,,,,
8.47692,124.652,8.48589,124.65,113,56,49,1,1,1,1,2,2,,,,,,,,
8.21901,124.54,8.24211,124.553,103,49,48,1,1,1,1,1,1,,,,,,,,
8.3804,124.562,8.37942,124.562,97,45,46,1,1,1,1,1,1,,,,,,,,
8.4928,124.633,8.48485,124.656,118,74,51,1,1,1,2,1,1,,,,,,,,
8.42621,124.61,8.48484,124.638,138,106,81,1,1,1,2,4,4,,,,,,,,
8.47102,124.642,8.43004,124.614,122,209,66,1,1,1,2,1,1,,,,,,,,
8.50451,124.621,8.4892,124.639,123,63,53,1,1,1,2,2,1,,,,,,,,
8.4982,124.63,8.48359,124.598,125,186,69,1,1,1,2,1,1,,,,,,,,
8.48571,124.636,8.50311,124.629,114,145,94,1,1,1,2,5,5,,,,,,,,
8.40474,124.571,8.47147,124.617,145,86,73,1,1,1,2,5,5,,,,,,,,
8.494,124.632,8.48812,124.642,117,56,53,1,1,1,1,1,1,,,,,,,,
8.47235,124.651,8.44066,124.644,105,135,50,1,1,1,2,1,1,,,,,,,,
8.49411,124.638,8.48707,124.639,99,45,46,1,1,1,1,2,2,,,,,,,,
8.39095,124.557,8.3957,124.559,107,45,45,1,1,1,1,1,1,,,,,,,,
8.48316,124.598,8.4899,124.637,129,109,96,1,1,1,2,3,3,,,,,,,,
8.39288,124.549,8.35553,124.493,110,75,66,1,1,1,2,1,1,,,,,,,,
8.49245,124.652,8.50143,124.635,109,78,53,1,1,1,1,4,3,,,,,,,,
8.47063,124.643,8.4619,124.606,120,193,129,1,1,1,2,1,1,,,,,,,,
8.50827,124.652,8.4931,124.627,108,140,94,1,1,1,2,4,4,,,,,,,,
8.50172,124.647,8.49437,124.652,110,48,46,1,1,1,1,1,1,,,,,,,,
8.50319,124.596,8.50418,124.626,111,49,48,1,1,1,2,4,2,,,,,,,,
8.40216,124.59,8.40621,124.57,143,49,47,1,1,1,2,1,1,,,,,,,,
8.48485,124.638,8.48049,124.637,119,48,48,1,1,1,1,1,1,,,,,,,,
8.48074,124.658,8.47492,124.646,113,52,49,1,1,1,2,2,2,,,,,,,,
8.48531,124.637,8.50273,124.621,114,106,51,1,1,1,2,1,1,,,,,,,,
8.44814,124.586,8.44771,124.586,97,45,45,1,1,1,1,1,1,,,,,,,,
8.50251,124.645,8.47804,124.643,112,89,69,1,1,1,2,5,4,,,,,,,,
8.47518,124.646,8.47477,124.645,129,46,48,1,1,1,2,1,1,,,,,,,,
8.38945,124.518,8.47492,124.621,146,97,102,1,1,1,2,3,2,,,,,,,,
8.45572,124.624,8.45535,124.624,118,46,46,1,1,1,2,1,1,,,,,,,,
8.51091,124.633,8.50417,124.62,112,61,52,1,1,1,1,3,2,,,,,,,,
8.49788,124.624,8.48477,124.638,115,49,48,1,1,1,1,1,1,,,,,,,,
8.47704,124.651,8.48327,124.644,120,51,48,1,1,1,2,1,1,,,,,,,,
8.50265,124.643,8.50985,124.643,106,49,46,1,1,1,2,1,1,,,,,,,,
8.47144,124.643,8.47552,124.651,118,58,56,1,1,1,2,1,2,,,,,,,,
8.47419,124.61,8.47816,124.628,135,60,63,1,1,1,2,1,1,,,,,,,,
8.47407,124.614,8.47627,124.599,133,59,55,1,1,1,2,1,1,,,,,,,,
8.48452,124.639,8.51326,124.638,122,138,60,1,1,1,2,1,1,,,,,,,,
8.4887,124.629,8.50892,124.636,118,139,67,1,1,1,2,2,2,,,,,,,,
8.48679,124.633,8.46797,124.627,118,118,90,1,1,1,2,2,3,,,,,,,,
8.48074,124.658,8.51166,124.624,112,166,62,1,1,1,2,1,1,,,,,,,,
8.48123,124.645,8.47547,124.647,114,48,46,1,1,1,2,2,2,,,,,,,,
8.47223,124.606,8.47406,124.648,120,109,87,1,1,1,1,7,7,,,,,,,,
8.42402,124.606,8.42993,124.614,119,46,47,1,1,1,1,2,1,,,,,,,,
8.47032,124.629,8.47316,124.63,122,47,46,1,1,1,2,1,1,,,,,,,,
8.4748,124.622,8.47867,124.627,138,55,53,1,1,1,2,1,1,,,,,,,,
8.48764,124.66,8.48477,124.659,107,44,46,1,1,1,1,1,1,,,,,,,,
8.48577,124.636,8.48607,124.635,109,45,45,1,1,1,1,1,1,,,,,,,,
8.49437,124.652,8.50051,124.648,112,46,46,1,1,1,2,1,1,,,,,,,,
8.4912,124.634,8.50387,124.594,111,167,55,1,1,1,2,1,1,,,,,,,,
8.49849,124.631,8.48669,124.647,112,60,52,1,1,1,1,4,2,,,,,,,,
8.47461,124.623,8.4004,124.563,134,322,206,1,1,1,2,1,1,,,,,,,,
8.46004,124.626,8.4759,124.638,118,66,60,1,1,1,2,1,1,,,,,,,,
8.48707,124.639,8.49353,124.604,113,203,146,1,1,1,2,2,2,,,,,,,,
8.49279,124.604,8.49038,124.635,121,68,57,1,1,1,2,2,2,,,,,,,,
8.50212,124.627,8.4842,124.657,120,91,53,1,1,1,2,2,2,,,,,,,,
8.48707,124.639,8.50346,124.603,115,174,69,1,1,1,2,1,1,,,,,,,,
8.4973,124.631,8.4969,124.63,110,44,45,1,1,1,1,1,1,,,,,,,,
8.47478,124.625,8.38978,124.52,166,369,364,1,1,1,2,1,1,,,,,,,,
8.50851,124.624,8.48048,124.637,132,79,56,1,1,1,2,3,4,,,,,,,,
8.40044,124.563,8.47492,124.621,144,96,87,1,1,1,2,3,3,,,,,,,,
8.47291,124.637,8.4705,124.643,130,52,51,1,1,1,2,1,1,,,,,,,,
8.47785,124.628,8.44463,124.577,106,249,97,1,1,1,2,1,1,,,,,,,,
8.49731,124.651,8.50873,124.637,115,55,49,1,1,1,2,3,1,,,,,,,,
8.47472,124.596,8.48044,124.611,117,50,47,1,1,1,1,1,1,,,,,,,,
8.42911,124.613,8.45047,124.64,106,101,65,1,1,1,2,1,1,,,,,,,,
8.47719,124.629,8.48159,124.629,135,52,48,1,1,1,2,1,1,,,,,,,,
8.49511,124.641,8.50389,124.643,112,48,47,1,1,1,2,1,1,,,,,,,,
8.50928,124.646,8.48649,124.648,107,61,53,1,1,1,2,2,2,,,,,,,,
8.48789,124.643,8.48466,124.657,108,56,47,1,1,1,1,1,1,,,,,,,,
8.50038,124.636,8.50953,124.637,113,46,45,1,1,1,2,1,1,,,,,,,,
